Timestamp,Axis,Torque_Nm,Torque_pct_of_rated
2025-11-17 09:01:48.000,6,2.099,69.98
2025-11-17 09:01:50.000,1,,
2025-11-17 09:01:50.000,2,4.066,40.66
2025-11-17 09:01:50.000,3,3.699,41.1
2025-11-17 09:01:50.000,4,3.194,53.23
2025-11-17 09:01:50.000,5,,
2025-11-17 09:01:50.000,6,1.604,53.46
2025-11-17 09:01:51.500,1,5.65,47.08
2025-11-17 09:01:51.500,2,4.322,43.22
2025-11-17 09:01:51.500,3,3.8,42.22
2025-11-17 09:01:51.500,4,3.398,56.63
2025-11-17 09:01:51.500,5,2.612,65.3
2025-11-17 09:01:51.500,6,1.693,56.44
2025-11-17 09:01:52.000,1,3.79,31.58
2025-11-17 09:01:52.000,2,3.558,35.58
2025-11-17 09:01:52.000,3,4.744,52.71
2025-11-17 09:01:52.000,4,3.467,57.79
2025-11-17 09:01:52.000,5,2.644,66.09
2025-11-17 09:01:52.000,6,2.042,68.07
2025-11-17 09:01:54.000,1,2.633,21.94
2025-11-17 09:01:54.000,2,4.225,42.25
2025-11-17 09:01:54.000,3,3.288,36.53
2025-11-17 09:01:54.000,4,2.754,45.9
2025-11-17 09:01:54.000,5,2.254,56.36
2025-11-17 09:01:54.000,6,2.0,66.68
2025-11-17 09:01:55.000,1,3.344,27.87
2025-11-17 09:01:55.000,2,2.14,21.4
2025-11-17 09:01:55.000,3,4.18,46.44
2025-11-17 09:01:55.000,4,4.269,71.15
2025-11-17 09:01:55.000,5,2.135,53.38
2025-11-17 09:01:55.000,6,1.811,60.38
2025-11-17 09:01:55.500,1,5.911,49.26
2025-11-17 09:01:55.500,2,4.472,44.72
2025-11-17 09:01:55.500,3,4.206,46.73
2025-11-17 09:01:55.500,4,3.212,53.54
2025-11-17 09:01:55.500,5,2.28,57.0
2025-11-17 09:01:55.500,6,1.526,50.88
2025-11-17 09:01:56.000,1,2.912,24.27
2025-11-17 09:01:56.000,2,5.509,55.09
2025-11-17 09:01:56.000,3,4.182,46.47
2025-11-17 09:01:56.000,4,3.048,50.8
2025-11-17 09:01:56.000,5,2.171,54.28
2025-11-17 09:01:56.000,6,1.988,66.25
2025-11-17 09:01:57.000,1,6.637,55.31
2025-11-17 09:01:57.000,2,4.419,44.19
2025-11-17 09:01:57.000,3,3.627,40.3
2025-11-17 09:01:57.000,4,2.936,48.93
2025-11-17 09:01:57.000,5,2.543,63.57
2025-11-17 09:01:57.000,6,1.66,55.34
2025-11-17 09:01:58.500,1,5.018,41.82
2025-11-17 09:01:58.500,2,2.143,21.43
2025-11-17 09:01:58.500,3,3.884,43.16
2025-11-17 09:01:58.500,4,3.302,55.03
2025-11-17 09:01:58.500,5,2.606,65.16
2025-11-17 09:01:58.500,6,1.604,53.45
2025-11-17 09:01:59.500,1,2.758,22.98
2025-11-17 09:01:59.500,2,3.791,37.91
2025-11-17 09:01:59.500,3,3.24,36.0
2025-11-17 09:01:59.500,4,2.929,48.81
2025-11-17 09:01:59.500,5,2.198,54.95
2025-11-17 09:01:59.500,6,1.484,49.45
2025-11-17 09:02:00.500,1,4.973,41.44
2025-11-17 09:02:00.500,2,3.874,38.74
2025-11-17 09:02:00.500,3,4.828,53.64
2025-11-17 09:02:00.500,4,2.114,35.24
2025-11-17 09:02:00.500,5,1.874,46.86
2025-11-17 09:02:00.500,6,1.924,64.13
2025-11-17 09:02:02.000,1,3.433,28.61
2025-11-17 09:02:02.000,2,3.868,38.68
2025-11-17 09:02:02.000,3,4.051,45.01
2025-11-17 09:02:02.000,4,3.076,51.27
2025-11-17 09:02:02.000,5,1.983,49.58
2025-11-17 09:02:02.000,6,1.836,61.19
2025-11-17 09:02:04.000,1,3.449,28.74
2025-11-17 09:02:04.000,2,4.539,45.39
2025-11-17 09:02:04.000,3,3.967,44.08
2025-11-17 09:02:04.000,4,3.074,51.24
2025-11-17 09:02:04.000,5,3.022,75.56
2025-11-17 09:02:04.000,6,1.534,51.14
2025-11-17 09:02:05.500,1,5.533,46.11
2025-11-17 09:02:05.500,2,1.873,18.73
2025-11-17 09:02:05.500,3,2.553,28.37
2025-11-17 09:02:05.500,4,2.404,40.07
2025-11-17 09:02:05.500,5,1.823,45.58
2025-11-17 09:02:05.500,6,1.849,61.63
2025-11-17 09:02:06.500,1,4.478,37.32
2025-11-17 09:02:06.500,2,3.796,37.96
2025-11-17 09:02:06.500,3,3.942,43.8
2025-11-17 09:02:06.500,4,3.253,54.22
2025-11-17 09:02:06.500,5,2.467,61.67
2025-11-17 09:02:06.500,6,1.482,49.39
2025-11-17 09:02:07.500,1,3.852,32.1
2025-11-17 09:02:07.500,2,,
2025-11-17 09:02:07.500,3,4.399,48.88
2025-11-17 09:02:07.500,4,2.629,43.82
2025-11-17 09:02:07.500,5,2.172,54.29
2025-11-17 09:02:07.500,6,1.807,60.24
2025-11-17 09:02:08.000,1,3.523,29.36
2025-11-17 09:02:08.000,2,3.417,34.17
2025-11-17 09:02:08.000,3,8.951,99.46
2025-11-17 09:02:08.000,4,2.938,48.96
2025-11-17 09:02:08.000,5,1.809,45.22
2025-11-17 09:02:08.000,6,1.971,65.7
2025-11-17 09:02:08.500,1,3.97,33.08
2025-11-17 09:02:08.500,2,3.7,37.0
2025-11-17 09:02:08.500,3,4.562,50.69
2025-11-17 09:02:08.500,4,,
2025-11-17 09:02:08.500,5,2.084,52.11
2025-11-17 09:02:08.500,6,2.078,69.27
2025-11-17 09:02:10.000,1,3.162,26.35
2025-11-17 09:02:10.000,2,4.493,44.93
2025-11-17 09:02:10.000,3,4.477,49.74
2025-11-17 09:02:10.000,4,2.851,47.52
2025-11-17 09:02:10.000,5,2.304,57.61
2025-11-17 09:02:10.000,6,1.5,49.99
2025-11-17 09:02:10.500,1,5.087,42.39
2025-11-17 09:02:10.500,2,,
2025-11-17 09:02:10.500,3,3.674,40.82
2025-11-17 09:02:10.500,4,3.503,58.39
2025-11-17 09:02:10.500,5,1.975,49.37
2025-11-17 09:02:10.500,6,,
2025-11-17 09:02:12.000,1,2.706,22.55
2025-11-17 09:02:12.000,2,4.485,44.85
2025-11-17 09:02:12.000,3,3.128,34.76
2025-11-17 09:02:12.000,4,3.842,64.04
2025-11-17 09:02:12.000,5,1.534,38.34
2025-11-17 09:02:12.000,6,2.207,73.57
2025-11-17 09:02:12.500,1,4.403,36.69
2025-11-17 09:02:12.500,2,3.923,39.23
2025-11-17 09:02:12.500,3,3.658,40.64
2025-11-17 09:02:12.500,4,3.191,53.19
2025-11-17 09:02:12.500,5,2.188,54.7
2025-11-17 09:02:12.500,6,2.065,68.83
2025-11-17 09:02:13.500,1,4.309,35.91
2025-11-17 09:02:13.500,2,4.12,41.2
2025-11-17 09:02:13.500,3,3.788,42.09
2025-11-17 09:02:13.500,4,2.972,49.54
2025-11-17 09:02:13.500,5,2.298,57.46
2025-11-17 09:02:13.500,6,1.39,46.32
2025-11-17 09:02:15.500,1,2.905,24.21
2025-11-17 09:02:15.500,2,4.595,45.95
2025-11-17 09:02:15.500,3,4.173,46.37
2025-11-17 09:02:15.500,4,2.912,48.53
2025-11-17 09:02:15.500,5,2.206,55.15
2025-11-17 09:02:15.500,6,1.883,62.78
2025-11-17 09:02:16.500,1,3.682,30.68
2025-11-17 09:02:16.500,2,3.377,33.77
2025-11-17 09:02:16.500,3,4.191,46.57
2025-11-17 09:02:16.500,4,2.53,42.17
2025-11-17 09:02:16.500,5,2.331,58.27
2025-11-17 09:02:16.500,6,1.391,46.38
2025-11-17 09:02:17.000,1,5.188,43.23
2025-11-17 09:02:17.000,2,,
2025-11-17 09:02:17.000,3,4.234,47.05
2025-11-17 09:02:17.000,4,3.472,57.86
2025-11-17 09:02:17.000,5,2.733,68.32
2025-11-17 09:02:17.000,6,2.043,68.11
2025-11-17 09:02:18.000,1,2.432,20.27
2025-11-17 09:02:18.000,2,2.976,29.76
2025-11-17 09:02:18.000,3,3.6,40.0
2025-11-17 09:02:18.000,4,,
2025-11-17 09:02:18.000,5,2.366,59.14
2025-11-17 09:02:18.000,6,1.626,54.19
2025-11-17 09:02:19.000,1,4.379,36.49
2025-11-17 09:02:19.000,2,3.396,33.96
2025-11-17 09:02:19.000,3,3.61,40.11
2025-11-17 09:02:19.000,4,2.325,38.75
2025-11-17 09:02:19.000,5,1.904,47.61
2025-11-17 09:02:19.000,6,1.476,49.19
2025-11-17 09:02:20.000,1,3.263,27.19
2025-11-17 09:02:20.000,2,4.843,48.43
2025-11-17 09:02:20.000,3,3.366,37.4
2025-11-17 09:02:20.000,4,4.264,71.06
2025-11-17 09:02:20.000,5,2.358,58.95
2025-11-17 09:02:20.000,6,1.844,61.48
2025-11-17 09:02:20.500,1,3.376,28.13
2025-11-17 09:02:20.500,2,4.56,45.6
2025-11-17 09:02:20.500,3,3.635,40.39
2025-11-17 09:02:20.500,4,3.059,50.98
2025-11-17 09:02:20.500,5,3.019,75.48
2025-11-17 09:02:20.500,6,1.777,59.23
2025-11-17 09:02:21.500,1,5.303,44.19
2025-11-17 09:02:21.500,2,3.437,34.37
2025-11-17 09:02:21.500,3,4.025,44.72
2025-11-17 09:02:21.500,4,3.85,64.17
2025-11-17 09:02:21.500,5,1.999,49.98
2025-11-17 09:02:21.500,6,2.235,74.5
2025-11-17 09:02:22.000,1,4.879,40.66
2025-11-17 09:02:22.000,2,3.55,35.5
2025-11-17 09:02:22.000,3,4.505,50.06
2025-11-17 09:02:22.000,4,3.467,57.78
2025-11-17 09:02:22.000,5,2.399,59.97
2025-11-17 09:02:22.000,6,1.423,47.44
2025-11-17 09:02:23.000,1,3.502,29.18
2025-11-17 09:02:23.000,2,3.802,38.02
2025-11-17 09:02:23.000,3,3.996,44.4
2025-11-17 09:02:23.000,4,3.298,54.97
2025-11-17 09:02:23.000,5,2.257,56.42
2025-11-17 09:02:23.000,6,1.48,49.32
2025-11-17 09:02:24.000,1,4.565,38.04
2025-11-17 09:02:24.000,2,,
2025-11-17 09:02:24.000,3,4.453,49.48
2025-11-17 09:02:24.000,4,3.519,58.65
2025-11-17 09:02:24.000,5,2.467,61.67
2025-11-17 09:02:24.000,6,1.91,63.67
2025-11-17 09:02:26.000,1,4.133,34.44
2025-11-17 09:02:26.000,2,2.671,26.71
2025-11-17 09:02:26.000,3,4.36,48.44
2025-11-17 09:02:26.000,4,3.1,51.66
2025-11-17 09:02:26.000,5,2.287,57.17
2025-11-17 09:02:26.000,6,1.494,49.79
2025-11-17 09:02:26.500,1,3.162,26.35
2025-11-17 09:02:26.500,2,4.843,48.43
2025-11-17 09:02:26.500,3,4.021,44.68
2025-11-17 09:02:26.500,4,3.327,55.45
2025-11-17 09:02:26.500,5,2.209,55.23
2025-11-17 09:02:26.500,6,1.807,60.24
2025-11-17 09:02:27.000,1,5.101,42.51
2025-11-17 09:02:27.000,2,3.587,35.87
2025-11-17 09:02:27.000,3,4.119,45.77
2025-11-17 09:02:27.000,4,2.778,46.3
2025-11-17 09:02:27.000,5,2.061,51.52
2025-11-17 09:02:27.000,6,1.726,57.53
2025-11-17 09:02:28.000,1,4.414,36.78
2025-11-17 09:02:28.000,2,3.617,36.17
2025-11-17 09:02:28.000,3,4.954,55.05
2025-11-17 09:02:28.000,4,2.57,42.84
2025-11-17 09:02:28.000,5,2.14,53.51
2025-11-17 09:02:28.000,6,1.694,56.48
2025-11-17 09:02:29.000,1,,
2025-11-17 09:02:29.000,2,4.157,41.57
2025-11-17 09:02:29.000,3,4.792,53.25
2025-11-17 09:02:29.000,4,,
2025-11-17 09:02:29.000,5,2.286,57.14
2025-11-17 09:02:29.000,6,2.014,67.12
2025-11-17 09:02:30.000,1,4.279,35.66
2025-11-17 09:02:30.000,2,4.852,48.52
2025-11-17 09:02:30.000,3,3.677,40.86
2025-11-17 09:02:30.000,4,3.676,61.27
2025-11-17 09:02:30.000,5,2.936,73.39
2025-11-17 09:02:30.000,6,1.713,57.1
2025-11-17 09:02:30.500,1,3.773,31.44
2025-11-17 09:02:30.500,2,,
2025-11-17 09:02:30.500,3,5.188,57.64
2025-11-17 09:02:30.500,4,2.749,45.82
2025-11-17 09:02:30.500,5,2.066,51.64
2025-11-17 09:02:30.500,6,1.732,57.75
2025-11-17 09:02:31.500,1,2.909,24.24
2025-11-17 09:02:31.500,2,3.265,32.65
2025-11-17 09:02:31.500,3,3.327,36.97
2025-11-17 09:02:31.500,4,2.632,43.86
2025-11-17 09:02:31.500,5,2.189,54.72
2025-11-17 09:02:31.500,6,1.856,61.87
2025-11-17 09:02:33.000,1,5.688,47.4
2025-11-17 09:02:33.000,2,3.201,32.01
2025-11-17 09:02:33.000,3,4.758,52.87
2025-11-17 09:02:33.000,4,2.897,48.29
2025-11-17 09:02:33.000,5,2.184,54.6
2025-11-17 09:02:33.000,6,1.962,65.4
2025-11-17 09:02:34.500,1,3.122,26.02
2025-11-17 09:02:34.500,2,4.306,43.06
2025-11-17 09:02:34.500,3,,
2025-11-17 09:02:34.500,4,3.236,53.94
2025-11-17 09:02:34.500,5,4.031,100.77
2025-11-17 09:02:34.500,6,2.389,79.64
2025-11-17 09:02:35.500,1,3.703,30.86
2025-11-17 09:02:35.500,2,3.521,35.21
2025-11-17 09:02:35.500,3,4.45,49.44
2025-11-17 09:02:35.500,4,2.701,45.02
2025-11-17 09:02:35.500,5,2.041,51.03
2025-11-17 09:02:35.500,6,1.76,58.66
2025-11-17 09:02:36.500,1,3.841,32.01
2025-11-17 09:02:36.500,2,3.061,30.61
2025-11-17 09:02:36.500,3,4.623,51.37
2025-11-17 09:02:36.500,4,3.503,58.39
2025-11-17 09:02:36.500,5,2.31,57.75
2025-11-17 09:02:36.500,6,1.71,56.99
2025-11-17 09:02:37.500,1,3.523,29.36
2025-11-17 09:02:37.500,2,3.437,34.37
2025-11-17 09:02:37.500,3,5.747,63.86
2025-11-17 09:02:37.500,4,3.45,57.5
2025-11-17 09:02:37.500,5,1.931,48.28
2025-11-17 09:02:37.500,6,1.84,61.32
2025-11-17 09:02:38.500,1,3.852,32.1
2025-11-17 09:02:38.500,2,4.467,44.67
2025-11-17 09:02:38.500,3,4.442,49.35
2025-11-17 09:02:38.500,4,3.52,58.67
2025-11-17 09:02:38.500,5,1.928,48.2
2025-11-17 09:02:38.500,6,1.825,60.84
2025-11-17 09:02:40.000,1,2.521,21.01
2025-11-17 09:02:40.000,2,2.994,29.94
2025-11-17 09:02:40.000,3,4.686,52.07
2025-11-17 09:02:40.000,4,2.543,42.39
2025-11-17 09:02:40.000,5,1.931,48.27
2025-11-17 09:02:40.000,6,1.798,59.93
2025-11-17 09:02:40.500,1,11.628,96.9
2025-11-17 09:02:40.500,2,3.151,31.51
2025-11-17 09:02:40.500,3,4.038,44.87
2025-11-17 09:02:40.500,4,3.571,59.51
2025-11-17 09:02:40.500,5,3.009,75.22
2025-11-17 09:02:40.500,6,1.672,55.75
2025-11-17 09:02:41.000,1,3.73,31.08
2025-11-17 09:02:41.000,2,4.835,48.35
2025-11-17 09:02:41.000,3,4.541,50.46
2025-11-17 09:02:41.000,4,3.886,64.77
2025-11-17 09:02:41.000,5,,
2025-11-17 09:02:41.000,6,1.714,57.13
2025-11-17 09:02:41.500,1,4.768,39.73
2025-11-17 09:02:41.500,2,4.887,48.87
2025-11-17 09:02:41.500,3,10.12,112.44
2025-11-17 09:02:41.500,4,3.244,54.06
2025-11-17 09:02:41.500,5,2.523,63.07
2025-11-17 09:02:41.500,6,2.168,72.25
2025-11-17 09:02:42.000,1,3.577,29.81
2025-11-17 09:02:42.000,2,4.384,43.84
2025-11-17 09:02:42.000,3,3.784,42.04
2025-11-17 09:02:42.000,4,2.6,43.33
2025-11-17 09:02:42.000,5,1.979,49.48
2025-11-17 09:02:42.000,6,1.919,63.96
2025-11-17 09:02:42.500,1,4.602,38.35
2025-11-17 09:02:42.500,2,4.32,43.2
2025-11-17 09:02:42.500,3,3.887,43.19
2025-11-17 09:02:42.500,4,3.002,50.03
2025-11-17 09:02:42.500,5,2.462,61.54
2025-11-17 09:02:42.500,6,3.586,119.53
2025-11-17 09:02:43.500,1,2.894,24.12
2025-11-17 09:02:43.500,2,4.597,45.97
2025-11-17 09:02:43.500,3,10.305,114.5
2025-11-17 09:02:43.500,4,4.039,67.31
2025-11-17 09:02:43.500,5,2.285,57.13
2025-11-17 09:02:43.500,6,1.704,56.79
2025-11-17 09:02:45.500,1,4.716,39.3
2025-11-17 09:02:45.500,2,4.038,40.38
2025-11-17 09:02:45.500,3,4.92,54.67
2025-11-17 09:02:45.500,4,2.308,38.47
2025-11-17 09:02:45.500,5,2.256,56.4
2025-11-17 09:02:45.500,6,1.898,63.27
2025-11-17 09:02:46.500,1,4.021,33.51
2025-11-17 09:02:46.500,2,3.676,36.76
2025-11-17 09:02:46.500,3,3.789,42.1
2025-11-17 09:02:46.500,4,3.084,51.4
2025-11-17 09:02:46.500,5,1.621,40.52
2025-11-17 09:02:46.500,6,2.032,67.72
2025-11-17 09:02:48.000,1,3.739,31.16
2025-11-17 09:02:48.000,2,4.102,41.02
2025-11-17 09:02:48.000,3,4.315,47.94
2025-11-17 09:02:48.000,4,2.747,45.79
2025-11-17 09:02:48.000,5,2.158,53.95
2025-11-17 09:02:48.000,6,1.312,43.72
2025-11-17 09:02:48.500,1,4.903,40.86
2025-11-17 09:02:48.500,2,4.864,48.64
2025-11-17 09:02:48.500,3,2.825,31.39
2025-11-17 09:02:48.500,4,2.805,46.75
2025-11-17 09:02:48.500,5,1.806,45.16
2025-11-17 09:02:48.500,6,1.757,58.58
2025-11-17 09:02:49.000,1,4.823,40.19
2025-11-17 09:02:49.000,2,4.79,47.9
2025-11-17 09:02:49.000,3,4.857,53.97
2025-11-17 09:02:49.000,4,3.629,60.48
2025-11-17 09:02:49.000,5,2.129,53.22
2025-11-17 09:02:49.000,6,1.525,50.82
2025-11-17 09:02:50.000,1,4.09,34.08
2025-11-17 09:02:50.000,2,4.507,45.07
2025-11-17 09:02:50.000,3,3.166,35.18
2025-11-17 09:02:50.000,4,3.797,63.28
2025-11-17 09:02:50.000,5,2.487,62.18
2025-11-17 09:02:50.000,6,1.751,58.35
2025-11-17 09:02:50.500,1,3.517,29.31
2025-11-17 09:02:50.500,2,3.465,34.65
2025-11-17 09:02:50.500,3,4.103,45.59
2025-11-17 09:02:50.500,4,2.89,48.16
2025-11-17 09:02:50.500,5,2.504,62.6
2025-11-17 09:02:50.500,6,1.718,57.26
2025-11-17 09:02:51.000,1,4.685,39.04
2025-11-17 09:02:51.000,2,3.977,39.77
2025-11-17 09:02:51.000,3,4.244,47.16
2025-11-17 09:02:51.000,4,2.89,48.16
2025-11-17 09:02:51.000,5,2.426,60.66
2025-11-17 09:02:51.000,6,1.973,65.78
2025-11-17 09:02:51.500,1,4.642,38.68
2025-11-17 09:02:51.500,2,4.486,44.86
2025-11-17 09:02:51.500,3,3.371,37.45
2025-11-17 09:02:51.500,4,3.155,52.59
2025-11-17 09:02:51.500,5,2.6,64.99
2025-11-17 09:02:51.500,6,1.918,63.93
2025-11-17 09:02:52.500,1,3.21,26.75
2025-11-17 09:02:52.500,2,3.96,39.6
2025-11-17 09:02:52.500,3,4.32,48.0
2025-11-17 09:02:52.500,4,2.636,43.94
2025-11-17 09:02:52.500,5,1.765,44.13
2025-11-17 09:02:52.500,6,1.724,57.47
2025-11-17 09:02:53.000,1,3.488,29.07
2025-11-17 09:02:53.000,2,3.989,39.89
2025-11-17 09:02:53.000,3,2.904,32.27
2025-11-17 09:02:53.000,4,3.271,54.52
2025-11-17 09:02:53.000,5,1.997,49.92
2025-11-17 09:02:53.000,6,2.039,67.97
2025-11-17 09:02:55.000,1,3.934,32.78
2025-11-17 09:02:55.000,2,3.98,39.8
2025-11-17 09:02:55.000,3,3.926,43.62
2025-11-17 09:02:55.000,4,2.669,44.49
2025-11-17 09:02:55.000,5,2.991,74.78
2025-11-17 09:02:55.000,6,1.681,56.03
2025-11-17 09:02:56.500,1,5.183,43.19
2025-11-17 09:02:56.500,2,3.125,31.25
2025-11-17 09:02:56.500,3,4.318,47.98
2025-11-17 09:02:56.500,4,3.23,53.83
2025-11-17 09:02:56.500,5,2.192,54.81
2025-11-17 09:02:56.500,6,1.663,55.43
2025-11-17 09:02:57.500,1,3.947,32.89
2025-11-17 09:02:57.500,2,3.677,36.77
2025-11-17 09:02:57.500,3,5.78,64.22
2025-11-17 09:02:57.500,4,2.989,49.82
2025-11-17 09:02:57.500,5,2.368,59.2
2025-11-17 09:02:57.500,6,2.228,74.25
2025-11-17 09:02:58.500,1,3.359,27.99
2025-11-17 09:02:58.500,2,4.03,40.3
2025-11-17 09:02:58.500,3,3.857,42.85
2025-11-17 09:02:58.500,4,2.959,49.31
2025-11-17 09:02:58.500,5,2.143,53.57
2025-11-17 09:02:58.500,6,1.624,54.14
2025-11-17 09:02:59.500,1,,
2025-11-17 09:02:59.500,2,3.15,31.5
2025-11-17 09:02:59.500,3,9.0,100.0
2025-11-17 09:02:59.500,4,3.299,54.99
2025-11-17 09:02:59.500,5,2.648,66.19
2025-11-17 09:02:59.500,6,2.022,67.4
2025-11-17 09:03:00.000,1,4.258,35.48
2025-11-17 09:03:00.000,2,3.482,34.82
2025-11-17 09:03:00.000,3,4.553,50.59
2025-11-17 09:03:00.000,4,3.189,53.15
2025-11-17 09:03:00.000,5,2.486,62.16
2025-11-17 09:03:00.000,6,1.952,65.08
2025-11-17 09:03:01.000,1,5.208,43.4
2025-11-17 09:03:01.000,2,3.572,35.72
2025-11-17 09:03:01.000,3,4.999,55.54
2025-11-17 09:03:01.000,4,3.095,51.58
2025-11-17 09:03:01.000,5,,
2025-11-17 09:03:01.000,6,1.635,54.49
2025-11-17 09:03:01.500,1,,
2025-11-17 09:03:01.500,2,4.158,41.58
2025-11-17 09:03:01.500,3,3.581,39.79
2025-11-17 09:03:01.500,4,2.768,46.13
2025-11-17 09:03:01.500,5,,
2025-11-17 09:03:01.500,6,,
2025-11-17 09:03:03.000,1,4.702,39.18
2025-11-17 09:03:03.000,2,3.541,35.41
2025-11-17 09:03:03.000,3,4.033,44.81
2025-11-17 09:03:03.000,4,4.028,67.14
2025-11-17 09:03:03.000,5,2.753,68.82
2025-11-17 09:03:03.000,6,1.905,63.49
2025-11-17 09:03:04.000,1,4.236,35.3
2025-11-17 09:03:04.000,2,4.096,40.96
2025-11-17 09:03:04.000,3,4.492,49.91
2025-11-17 09:03:04.000,4,2.509,41.82
2025-11-17 09:03:04.000,5,2.118,52.94
2025-11-17 09:03:04.000,6,1.4,46.65
2025-11-17 09:03:04.500,1,4.583,38.19
2025-11-17 09:03:04.500,2,4.518,45.18
2025-11-17 09:03:04.500,3,9.329,103.65
2025-11-17 09:03:04.500,4,3.755,62.59
2025-11-17 09:03:04.500,5,1.7,42.51
2025-11-17 09:03:04.500,6,2.28,76.01
2025-11-17 09:03:06.000,1,4.099,34.16
2025-11-17 09:03:06.000,2,5.425,54.25
2025-11-17 09:03:06.000,3,2.875,31.94
2025-11-17 09:03:06.000,4,2.725,45.42
2025-11-17 09:03:06.000,5,2.456,61.4
2025-11-17 09:03:06.000,6,1.843,61.43
2025-11-17 09:03:07.000,1,13.295,110.79
2025-11-17 09:03:07.000,2,2.997,29.97
2025-11-17 09:03:07.000,3,3.6,40.0
2025-11-17 09:03:07.000,4,3.19,53.17
2025-11-17 09:03:07.000,5,2.358,58.95
2025-11-17 09:03:07.000,6,1.863,62.09
2025-11-17 09:03:08.000,1,3.672,30.6
2025-11-17 09:03:08.000,2,3.463,34.63
2025-11-17 09:03:08.000,3,4.032,44.8
2025-11-17 09:03:08.000,4,3.563,59.38
2025-11-17 09:03:08.000,5,2.374,59.35
2025-11-17 09:03:08.000,6,1.711,57.04
2025-11-17 09:03:09.000,1,4.94,41.17
2025-11-17 09:03:09.000,2,1.721,17.21
2025-11-17 09:03:09.000,3,4.877,54.19
2025-11-17 09:03:09.000,4,2.165,36.08
2025-11-17 09:03:09.000,5,2.084,52.1
2025-11-17 09:03:09.000,6,1.531,51.04
2025-11-17 09:03:10.000,1,2.957,24.64
2025-11-17 09:03:10.000,2,4.929,49.29
2025-11-17 09:03:10.000,3,3.713,41.26
2025-11-17 09:03:10.000,4,3.166,52.77
2025-11-17 09:03:10.000,5,,
2025-11-17 09:03:10.000,6,1.915,63.82
2025-11-17 09:03:11.000,1,4.273,35.61
2025-11-17 09:03:11.000,2,2.974,29.74
2025-11-17 09:03:11.000,3,4.767,52.97
2025-11-17 09:03:11.000,4,2.763,46.05
2025-11-17 09:03:11.000,5,1.702,42.55
2025-11-17 09:03:11.000,6,,
2025-11-17 09:03:12.000,1,5.641,47.01
2025-11-17 09:03:12.000,2,4.68,46.8
2025-11-17 09:03:12.000,3,3.799,42.21
2025-11-17 09:03:12.000,4,2.833,47.21
2025-11-17 09:03:12.000,5,2.097,52.43
2025-11-17 09:03:12.000,6,2.298,76.61
2025-11-17 09:03:13.000,1,4.567,38.06
2025-11-17 09:03:13.000,2,4.344,43.44
2025-11-17 09:03:13.000,3,4.792,53.24
2025-11-17 09:03:13.000,4,3.115,51.91
2025-11-17 09:03:13.000,5,2.117,52.93
2025-11-17 09:03:13.000,6,3.052,101.74
2025-11-17 09:03:14.500,1,4.247,35.39
2025-11-17 09:03:14.500,2,3.45,34.5
2025-11-17 09:03:14.500,3,3.956,43.95
2025-11-17 09:03:14.500,4,2.503,41.72
2025-11-17 09:03:14.500,5,2.139,53.48
2025-11-17 09:03:14.500,6,1.908,63.59
2025-11-17 09:03:15.500,1,3.635,30.29
2025-11-17 09:03:15.500,2,4.007,40.07
2025-11-17 09:03:15.500,3,4.15,46.11
2025-11-17 09:03:15.500,4,3.217,53.62
2025-11-17 09:03:15.500,5,2.157,53.93
2025-11-17 09:03:15.500,6,2.061,68.69
2025-11-17 09:03:17.000,1,2.183,18.19
2025-11-17 09:03:17.000,2,6.35,63.5
2025-11-17 09:03:17.000,3,3.423,38.03
2025-11-17 09:03:17.000,4,3.194,53.23
2025-11-17 09:03:17.000,5,1.9,47.49
2025-11-17 09:03:17.000,6,1.955,65.15
2025-11-17 09:03:17.500,1,4.465,37.21
2025-11-17 09:03:17.500,2,3.479,34.79
2025-11-17 09:03:17.500,3,4.822,53.58
2025-11-17 09:03:17.500,4,2.921,48.69
2025-11-17 09:03:17.500,5,2.375,59.38
2025-11-17 09:03:17.500,6,1.58,52.66
2025-11-17 09:03:19.000,1,4.17,34.75
2025-11-17 09:03:19.000,2,5.603,56.03
2025-11-17 09:03:19.000,3,4.743,52.7
2025-11-17 09:03:19.000,4,3.148,52.46
2025-11-17 09:03:19.000,5,2.056,51.41
2025-11-17 09:03:19.000,6,1.816,60.54
2025-11-17 09:03:21.000,1,4.39,36.58
2025-11-17 09:03:21.000,2,4.359,43.59
2025-11-17 09:03:21.000,3,,
2025-11-17 09:03:21.000,4,3.321,55.35
2025-11-17 09:03:21.000,5,1.851,46.28
2025-11-17 09:03:21.000,6,2.191,73.05
2025-11-17 09:03:22.000,1,3.46,28.83
2025-11-17 09:03:22.000,2,4.237,42.37
2025-11-17 09:03:22.000,3,4.774,53.04
2025-11-17 09:03:22.000,4,2.879,47.98
2025-11-17 09:03:22.000,5,2.309,57.72
2025-11-17 09:03:22.000,6,2.144,71.48
2025-11-17 09:03:23.000,1,4.742,39.52
2025-11-17 09:03:23.000,2,4.284,42.84
2025-11-17 09:03:23.000,3,2.837,31.52
2025-11-17 09:03:23.000,4,2.552,42.53
2025-11-17 09:03:23.000,5,2.535,63.38
2025-11-17 09:03:23.000,6,1.937,64.56
2025-11-17 09:03:25.000,1,4.892,40.77
2025-11-17 09:03:25.000,2,4.508,45.08
2025-11-17 09:03:25.000,3,4.979,55.32
2025-11-17 09:03:25.000,4,2.875,47.91
2025-11-17 09:03:25.000,5,2.238,55.96
